id	latin_name	phenological_event	start_month	start_day	end_month	end_day	practice	detail
3604	Thymus vulgaris	summer					harvest leaves	leaves before flowers open and dried qwickly
3605	Trifolium repens		2	15	5	28	harvest leaves	
3606	Clematis ligusticifolia		6	1	9	28	harvest flowers	flowers
3607	Trifolium repens	spring					sew seed	
3608	Viola tricolor		2	15	3	28	harvest leaves and flower buds	
3609	Viola tricolor		4	1	9	28	harvest flowers	flowers
3610	Vitis vinifera	summer					harvest leaves	
3611	Vitis vinifera	fall					harvest fruit	
3612	Vitis vinifera	summer					harvest young tendrils	
3613	Vitis vinifera	spring and early summer					harvest sap	
3614	Yucca filamentosa		7	1	8	28	harvest flowers	- raw or dried, crushed and used as a flavouring[159, 164, 177]. A tasty addition to the salad bowl[183]. We have found the flowers to be fairly bitter[K
3615	Yucca filamentosa		9	1	10	15	harvest fruit	- raw or cooked[2, 46, 61]. Large and fleshy[161, 183]. The fruit is often dried for winter use[1]
3616	Yucca filamentosa		3	1	5	28	harvest flowering stem	 - cooked and used like asparagus[164].
3617	Viola tricolor		4	1	9	28	harvest flowers	flowers
3618	Yucca filamentosa	spring					sew seed	
3619	Yucca filamentosa	late winter early spring					cuttings, root 	Division of suckers
3620	Yucca filamentosa		4	1	5	28	lift and remove small bulbs	
3621	Yucca filamentosa	late spring					divide	suckers in late spring. Larger divisions can be planted out direct into their permanent positions. We have found that it is best to pot up smaller divisions and grow them on in light shade in a greenhouse or cold frame until they are growing away well
3622	Malus fusca	autumn					sew seed	Seed - best sown as soon as it is ripe in the autumn in a cold frame. It usually germinates in late winter. Stored seed requires stratification for 3 months at 1°c and should be sown in a cold frame as soon as it is received[200]. It might not germinate for 12 months or more.
3623	Malus fusca	late spring					plant out	
3624	Prunus cerasifera		7	15	9	28	harvest fruit	
3625	Prunus cerasifera	late winter to early spring					prune	Remove wayward or crossing shoots to maintain permanent, healthy framework.
3627	Prunus cerasifera	late fall and winter					pot up seedlings	
3630	Juglans cinerea	spring					tap sap	The sweet sap is tapped in spring and can be used as a refreshing drink[101]. It can also be boiled down to a syrup or sugar, or added to maple syrup[82, 101, 117, 159, 183].
3631	Juglans cinerea		6	7	6	21	harvest unripe nuts	ping pong ball size. its to late if shell has started forming. test with a pearing knife.6
3632	Camassia quamash	late summer					Controled burn	burn to clear weeds and 
3633	Camassia leichtlinii	summer					Controled burn	Camassia quamash
3634	Camassia leichtlinii	spring					harvest root	
3635	Ginkgo biloba		10	1	11	28	sew seed	10best sown as soon as it is ripe in a cold frame or in a sheltered outdoor bed
3636	Arctium lappa	spring					sew seed	
3637	Arctium lappa	late fall					sew seed	
3638	Arctium lappa	late summer					harvest spring sewn roots	fallharvest root
3639	Arctium lappa	summer					harvest fall sewn roots	fall sewn roots
3640	Arctium lappa	fall					harvest spring sewn roots	harvest spring 
3641	Arctium lappa	late spring					harvest fall sewn roots	fall sewn roots
3642	Allium sativum		6	1	6	28	harvest scapes	6
3645	Hemerocallis lilioasphodelus	late summer					harvest root	Root - cooked[85, 105]. They taste like a blend of sweet corn and salsify[183]. We have found them to be tender but fairly bland with a slight sweetness[K]. The swollen roots are quite small and are only really worthwhile using if the plant is being dug up for divisions or some other reason[K].
3646	Hemerocallis lilioasphodelus	midspring					harvest seeds	
3647	Hemerocallis lilioasphodelus	spring					harvest root	Root - cooked[85, 105]. They taste like a blend of sweet corn and salsify[183]. We have found them to be tender but fairly bland with a slight sweetness[K]. The swollen roots are quite small and are only really worthwhile using if the plant is being dug up for divisions or some other reason[K].
3648	Portulaca oleracea		1	1	12	31	harvest leaves	
3649	Thymus vulgaris	spring					divide	Larger divisions can be planted out direct into their permanent positions. We have found that it is best to pot up smaller divisions and grow them on in light shade in a greenhouse or cold frame until they are growing away well.
3650	Vitis vinifera	summer					thin	remove leaves that shade fruit and suckers
3651	Elaeagnus angustifolia		9	1	10	28	layering	
3652	Elaeagnus angustifolia		9	1	10	28	harvest berries	
3653	Elaeagnus angustifolia		1	1	12	31	prune	
3654	Fragaria vesca		5	1	9	28	harvest berries	
3655	Fragaria vesca		7	1	8	28	divide	
3656	Gaultheria shallon	spring					divide	when new growth is about 7cm tall.
3657	Gaultheria shallon	mid spring					prune	remove dead and damaged growth
3658	Gaultheria shallon		7	1	4	28	prune	THin or lightly cutback shoots that spoil symetry
3659	Gaultheria shallon	fall					sew seed	in a container outdoors.
3660	Gaultheria shallon	summer					cuttings	
3661	Holodiscus discolor		10	1	11	15	sew seed	in a cold frame as soom as they are ripe
3662	Holodiscus discolor		7	1	8	28	cuttings of half-ripe wood	half-ripe wood with a heel in a frame
3663	Holodiscus discolor	summer					layering	
3664	Holodiscus discolor	fall					layering	
3665	Holodiscus discolor		8	1	12	21	prune	remove only a few older shoots each year after flowering
3666	Holodiscus discolor		7	1	7	28	harvest flowers	flowers
3667	Holodiscus discolor		8	1	9	15	harvest fruit	- raw or cooked[106, 177, 183]. Small and dry[161, 183]
3668	Malus domestica	autumn to mid winter					sew seed	Seed - this species is a hybrid and will not breed true from seed, though some interesting new fruiting cultivars can be produced.. It is best sown as soon as it is ripe in the autumn in a cold frame. It usually germinates in late winter. Stored seed requires stratification for 3 months at 1°c and should be sown in a cold frame as soon as it is received[200]. It might not germinate for 12 months or more.
3669	Malus domestica	winter to early spring					remove loose bark	remove loose bark to destroy overwintering eggs and pupae and permit more coverage with dormant spray. Use a sheet to carry away scrapings
3670	Arctostaphylos uva-ursi	autumn					layering	
3671	Arctostaphylos uva-ursi		8	1	12	31	cuttings of side shoots	 of the current season's growth, 5 - 8cm with a heel, August to December in a frame.
3672	Arctostaphylos uva-ursi	early spring					divide	
3673	Arctostaphylos uva-ursi	early spring					layering	of long branches
3674	Vitis vinifera	early spring					prune	cut back old spent flowers
3675	Prunus domestica	mid summer					prune	remove water sprouts and crowding.
3676	Prunus laurocerasus		9	1	9	28	harvest fruit	
3677	Prunus laurocerasus		1	1	12	31	prune	
3678	Allium schoenoprasum		1	1	12	31	harvest leaves	
3679	Fragaria x ananassa		4	1	4	28	thin	to 30 cm
3680	Helianthus tuberosus	late autumn to early spring					harvest	
3681	Arbutus menziesii		11	1	11	28	sew seed	best surface sown in a cold frame as soon as it is ripe.
3682	Arbutus menziesii	after frost					plant out from green house	
3683	Arbutus menziesii	late winter					cuttings, basal	
3685	Arbutus menziesii		10	1	11	28	harvest berries	
3687	Vaccinium ovatum		10	1	2	1	sew seed	
3688	Vaccinium ovatum		8	1	8	30	cuttings of half-ripe wood	5 - 8cm with a heel in a frame
3689	Vaccinium ovatum	late summer					layering	takes 18 months
3690	Vaccinium ovatum	early autumn					layering	takes 18 months
3691	Vaccinium ovatum	spring					divide	
3692	Vaccinium ovatum	early autumn					divide	
3693	Vaccinium ovatum	spring					layering	takes 18 months
3694	Elaeagnus multiflora		7	1	9	1	sew seed	
3695	Elaeagnus multiflora		7	1	8	28	cuttings of half-ripe wood	half-ripe wood, 7 - 10cm with a heel
3696	Elaeagnus multiflora		11	1	11	28	cuttings	mature wood of the current year's growth, 10 - 12cm with a heel
3697	Elaeagnus multiflora		9	1	10	28	layering	Takes 12 months
3698	Elaeagnus umbellata		9	1	11	28	sew seed	
3699	Elaeagnus umbellata		7	1	8	28	cuttings of half-ripe wood	half-ripe wood, 7 - 10cm with a heel
3700	Elaeagnus umbellata		11	1	11	28	cuttings	mature wood of the current year's growth, 10 - 12cm with a heel
3701	Elaeagnus umbellata		9	1	10	28	layering	
3702	Fuchsia coccinea		5	1	6	28	cuttings	
3703	Fuchsia coccinea		7	1	8	28	cuttings of half-ripe wood	Inter-nodal
3704	Salix sitchensis						cuttings	
3706	Typha latifolia	late autumn to early spring					harvest root	root raw or cooked[2, 12]. They can be boiled and eaten like potatoes or macerated and then boiled to yield a sweet syrup. dried and ground into a powder, this powder is rich in protein and can be mixed with wheat flour and then used for making bread, biscuits, muffins etc[55, 62, 95, 183]
3707	Typha latifolia	summer					harvest pollen	
3708	Typha latifolia	late autumn to early spring					harvest base of mature stem	
3709	Typha latifolia	summer					harvest Immature flowering spike	
3710	Typha latifolia	late summer and early autumn					harvest seeds	Seed - raw or cooked[2, 257]. The seed is rather small and fiddly to utilize, but has a pleasant nutty taste when roasted[12]. The seed can be ground into a flour and used in making cakes etc[257].An edible oil is obtained from the seed[55, 85]. Due to the small size of the seed this is probably not a very worthwhile crop[K]
3711	Typha latifolia	spring					divide	harvest the young shoots when they are about 10 - 30cm tall, making sure there is at least some root attached, and plant them out into their permanent positions.
3712	Typha latifolia	late summer					harvest leaves	leaves for fiber
3713	Typha latifolia		6	15	7	1	start watching closely for catail pollen	
3715	Prunus domestica	winter					prune	older slow growing trees. Remove old crowded growth.
3716	Fragaria vesca	early spring					sew seed	in a green house
3717	Fragaria vesca	summer					plant out seedlings	
3718	Fragaria x ananassa	early spring					sew seed	in greenhouse
3719	Fragaria x ananassa	summer					plant out seedlings	
3720	Fuchsia coccinea		8	1	12	21	sew seed	
3721	Fuchsia coccinea	spring					sew seed	
3722	Fuchsia coccinea	late spring early summer					plant out	after first winter in greenhouse
3723	Gaultheria shallon	late spring					plant out	after their first winter in the greenhouse
3724	Gaultheria shallon	late autumn					move seedlings to greenhouse	
3725	Gaultheria shallon		7	1	8	28	cuttings of half-ripe wood	half-ripe wood 3 - 6cm long, in a frame in a shady position. They form roots in late summer or spring
3726	Helianthus tuberosus	spring					sew seed	in a cold frame
3727	Helianthus tuberosus	after frost					plant out seedlings	
3728	Helianthus tuberosus		9	21	4	1	plant tubers	50g or 2oz tubers are best. plant 10cm deep
3729	Helianthus tuberosus	spring					cuttings, basal	Harvest the shoots when they are about 10 - 15cm long with plenty of underground stem. Pot them up into individual pots and keep them in light shade in a cold frame or greenhouse until they are rooting well.
3730	Helianthus tuberosus	summer					plant out rooted cuttings	
3731	Heracleum sphondylium montanum	mid to late spring					sew seed	sew in situ
3732	Heracleum sphondylium montanum	early autumn					sew seed	
3733	Heracleum sphondylium montanum	early autumn					divide	
3734	Juglans cinerea		10	1	12	21	sew seed	as soon as it is ripe in individual deep pots in a cold frame
3735	Juglans cinerea	early summer					plant out seedlings	into their permanent positions and give some protection from the cold for their first winter or two
3736	Juglans regia						harvest unripe fruits	
3737	Juglans regia	spring					tap sap	
3738	Juglans regia	autumn to early winter					prune	after the sap has dried othersiwse they bleed a lot.
3739	Juglans regia		10	1	12	21	sew seed	in individual deep pots in a cold frame. protect from mice, birds, squirrels etc. The seed usually germinates in late winter or the spring.
3740	Juglans regia	early summer					plant out seedlings	into their permanent positions
3741	Juglans regia	early winter					protect seedlings from cold	
3742	Juglans regia		8	21	9	15	propagate by budding	
3744	Lavandula stoechas	spring					sew seed	in a greenhouse and only just cover the seed[
3745	Lavandula stoechas	fall					protect for winter	prick the seedlings out into individual pots and grow them on in the greenhouse or cold frame
3746	Lavandula stoechas	spring					plant out seedlings	after last expected frost
3747	Lavandula stoechas		6	1	8	28	cuttings of half-ripe wood	half-ripe wood 7 - 10cm with a heel
3748	Lavandula stoechas						layering	
3749	Leucanthemum vulgare		1	1	12	31	harvest leaves	
3750	Leucanthemum vulgare	spring					sew seed	in greenhouse
3751	Leucanthemum vulgare	summer					plant out	
3752	Leucanthemum vulgare	spring or autumn					divide	
3753	Leucanthemum vulgare	spring					cuttings, basal	about 10cm long with plenty of underground stem. Pot and keep in light shade in a cold frame or greenhouse.
3754	Levisticum officinale		1	1	12	31	harvest leaves and stems	
3755	Levisticum officinale	autumn					harvest root	
3756	Levisticum officinale	autumn					harvest root	
3757	Lonicera caerulea						pot up seedlings	in the greenhouse for at least their first winter
3758	Lonicera caerulea		6	15	6	21	harvest berries	Brix reading 16-20. should be a deep purple red inside
3759	Lonicera ciliosa		8	1	12	21	sew seed	soon as it is ripe in a cold frame
3760	Lonicera ciliosa	fall					pot up seedlings	
3761	Lonicera ciliosa	late spring early summer					plant out	into their permanent positions
3762	Lonicera ciliosa		7	1	8	28	cuttings of half-ripe wood	half-ripe wood, 7 - 10cm with or without a heel in a frame
3763	Lonicera ciliosa		11	1	11	28	cuttings	mature wood of the current season's growth, 15 - 20cm with or without a heel, in a cold frame
3764	Lonicera ciliosa	autumn					layering	
3765	Lonicera involucrata		7	1	9	28	sew seed	as soon as it is ripe in a cold frame
3766	Lonicera involucrata	fall					pot up seedlings	in the greenhouse for at least their first winter.
3767	Lonicera involucrata	late spring early summer					plant out	
3768	Lonicera involucrata		7	1	8	28	cuttings of half-ripe wood	half-ripe wood, 7 - 10cm with or without a heel, July/August in a frame.
3769	Lonicera involucrata		11	1	11	28	cuttings	mature wood of the current season's growth, 15 - 20cm with or without a heel, in a cold frame.
3770	Lonicera involucrata	autumn					layering	
3771	Lonicera involucrata	late summer					harvest berries	
3772	Lycium barbarum	early spring					sew seed	in a greenhouse
3773	Lycium barbarum	late spring or early summer					plant out	
3774	Lycium barbarum		7	1	8	30	cuttings of half-ripe wood	half-ripe wood, 5 - 10cm with a heel if possible, in individual pots in a frame.
3775	Lycium barbarum	autumn to late winter					cuttings	mature wood of the current season's growth, in a cold frame.
3776	Lycium barbarum	late winter					divide	suckers can be planted out direct into their permanent positions
3777	Lycium barbarum		1	1	12	31	layering	
3778	Lycium barbarum		8	1	10	28	harvest berries	
3779	Mahonia aquifolium		8	1	9	30	sew seed	sown as soon as it is ripe in a cold frame
3780	Mahonia aquifolium	fall					pot up seedlings	in a cold frame for at least their first winter.
3781	Mahonia aquifolium	early summer					plant out	
3782	Mahonia aquifolium	spring					divide	can be placed direct into their permanent positions, better results are achieved if they are potted up and placed in a frame until established
3783	Mahonia aquifolium	autumn					cuttings, leaf	
3784	Mahonia nervosa						sew seed	as soon as it is ripe in a cold frame[
3785	Mahonia nervosa	fall					seedlings into a cold frame	for their first winter
3786	Mahonia nervosa	late spring or early summer					plant out	
3787	Mahonia nervosa	spring					divide	can be placed direct into their permanent positions, better results are achieved if they are potted up and placed in a frame until established
3788	Mahonia nervosa	autumn					cuttings, leaf	
3789	Mahonia x media		7	1	11	10	sew seed	as soon as it is ripe in a cold frame
3790	Mahonia x media	autumn					cuttings, leaf	
3791	Mahonia x media		1	1	12	31	cuttings	Stems will often root if they are stuck in the ground with most of their leaves removed
3792	Malva sylvestris	early spring					sew seed	
3793	Melica subulata	fall					divide	Best to keep several bulblets together (S. Bastin, personal communication).
3794	Ocimum basilicum		6	1	10	1	harvest leaves	
3795	Oemleria cerasiformis	fall					seedlings to greenhouse	
3796	Oemleria cerasiformis	late spring or early summer					plant out	
3797	Oemleria cerasiformis		7	1	8	28	cuttings of half-ripe wood	
3798	Oemleria cerasiformis	spring					layering	takes 6 months
3799	Oemleria cerasiformis	winter					suckers	
3800	Oenanthe sarmentosa		1	1	12	28	harvest root	
3801	Oenanthe sarmentosa		1	1	12	28	harvest young stems	
3802	Oenanthe sarmentosa	spring					sew seed	in a cold frame.
3803	Oenanthe sarmentosa	summer					plant out	
3804	Oenanthe sarmentosa	spring					divide	Large divisions planted out direct into permanent positions. better to pot up the smaller divisions and grow them on in light shade in a cold frame
3805	Oenanthe sarmentosa	autumn					divide	Large divisions planted out direct into permanent positions. better to pot up the smaller divisions and grow them on in light shade in a cold frame
3806	Oenanthe sarmentosa	late spring early summer					plant out	potted division
3807	Origanum vulgare						prune	
3808	Origanum vulgare		6	1	7	28	prune	1
3809	Origanum vulgare		1	1	12	31	harvest leaves	
3810	Oxalis oregana		1	1	12	31	harvest leaves	
3812	Portulaca oleracea	late spring					plant out	
3813	Phragmites australis	spring					sew seed	surface sow in spring in a light position. Keep the soil moist by emmersing the pot in 3cm of water.
3814	Phragmites australis	summer					plant out	
3815	Phragmites australis	spring					divide	smaller divisions and grow them on in light shade in a cold frame until they are well established
3816	Phragmites australis	late spring or early summer					plant out	potted divisions
3817	Maianthemum dilatatum	spring					divide	
3818	Maianthemum dilatatum						harvest leaves	leaves when young
3819	Maianthemum dilatatum						harvest berries	
3820	Maianthemum dilatatum						sew seed	when ripe
3821	Malva sylvestris		1	1	12	31	harvest leaves	
3822	Malva sylvestris						harvest	immature seeds
3823	Malva sylvestris		7	1	9	28	harvest flowers	flowers
3824	Melica subulata	fall					harvest bulbs	
3825	Mycelis muralis						harvest leaves	
3826	Oxalis oregana	spring					divide	Larger divisions planted into permanent positions.pot up smaller divisions. in light shade in a cold frame
3827	Oxalis oregana	late spring or early summer					plant out	
3828	Perilla frutescens						harvest seeds	
3829	Petroselinum crispum		1	1	12	1	harvest leaves	
3830	Phyllostachys nigra	spring					divide	best carried out in wet weather and small divisions will establish better than large clumps. large divisions straight to permanent positions, misting or drenching frequently.
