ID	Latin name	Use
837	Asclepias hallii	Fibre
838	Asclepias hallii	Latex
839	Asclepias hallii	Oil
840	Asclepias hallii	Paper
841	Asclepias hallii	Pollution
842	Asclepias hallii	Stuffing
843	Asclepias incarnata	Fibre
844	Asclepias incarnata	Latex
845	Asclepias incarnata	Oil
846	Asclepias incarnata	Pollution
847	Asclepias incarnata	Stuffing
848	Asclepias incarnata	Wax
849	Asclepias involucrata	Latex
850	Asclepias lanceolata	Fibre
851	Asclepias lanceolata	Latex
852	Asclepias lanceolata	Stuffing
853	Asclepias latifolia	Latex
854	Asclepias mexicana	Latex
855	Asclepias ovalifolia	Fibre
856	Asclepias ovalifolia	Latex
857	Asclepias ovalifolia	Oil
858	Asclepias ovalifolia	Pollution
859	Asclepias ovalifolia	Stuffing
860	Asclepias ovalifolia	Wick
861	Asclepias pumila	Fibre
862	Asclepias pumila	Latex
863	Asclepias pumila	Oil
864	Asclepias pumila	Pollution
865	Asclepias pumila	Stuffing
866	Asclepias pumila	Wick
867	Asclepias purpurascens	Dye
868	Asclepias purpurascens	Fibre
869	Asclepias purpurascens	Latex
870	Asclepias purpurascens	Oil
871	Asclepias purpurascens	Paper
872	Asclepias purpurascens	Pollution
873	Asclepias purpurascens	Stuffing
874	Asclepias quadrifolia	Fibre
875	Asclepias quadrifolia	Latex
876	Asclepias quadrifolia	Oil
877	Asclepias quadrifolia	Pollution
878	Asclepias quadrifolia	Stuffing
879	Asclepias quadrifolia	Wick
880	Asclepias rubra	Fibre
881	Asclepias rubra	Latex
882	Asclepias rubra	Stuffing
883	Asclepias speciosa	Dye
884	Asclepias speciosa	Fibre
885	Asclepias speciosa	Latex
886	Asclepias speciosa	Oil
887	Asclepias speciosa	Paper
888	Asclepias speciosa	Pollution
889	Asclepias speciosa	Stuffing
890	Asclepias subulata	Latex
891	Asclepias sullivantii	Latex
892	Asclepias syriaca	Adhesive
893	Asclepias syriaca	Fibre
894	Asclepias syriaca	Latex
895	Asclepias syriaca	Oil
896	Asclepias syriaca	Pollution
897	Asclepias syriaca	Stuffing
898	Asclepias syriaca	Wick
899	Asclepias tuberosa	Fibre
900	Asclepias tuberosa	Latex
901	Asclepias tuberosa	Oil
902	Asclepias tuberosa	Pollution
903	Asclepias tuberosa	Stuffing
904	Asclepias viridiflora	Fibre
905	Asclepias viridiflora	Latex
906	Asclepias viridiflora	Oil
907	Asclepias viridiflora	Pollution
908	Asclepias viridiflora	Stuffing
909	Asclepias viridiflora	Wick
910	Asimina triloba	Dye
911	Asimina triloba	Fibre
912	Asimina triloba	Insecticide
913	Asimina triloba	Wood
914	Asparagus cochinchinensis	Insecticide
915	Asparagus officinalis	Insecticide
916	Asperula cynanchica	Dye
917	Asperula tinctoria	Dye
918	Asphodelus aestivus	Adhesive
919	Asphodelus aestivus	Dye
920	Asphodelus albus	Alcohol
921	Aspidistra elatior	Ground cover
922	Asplenium adiantum-nigrum	Hair
923	Asplenium scolopendrium	Cosmetic
924	Asplenium scolopendrium	Ground cover
925	Astelia grandis	Fibre
926	Astelia nervosa	Fibre
927	Aster macrophyllus	Ground cover
928	Astragalus adscendens	Gum
929	Astragalus brachycalyx	Gum
930	Astragalus carduchorum	Gum
931	Astragalus creticus	Gum
932	Astragalus densissimus	Gum
933	Astragalus florulentus	Gum
934	Astragalus garbancillo	Soap
935	Astragalus globiflorus	Gum
936	Astragalus gummifer	Gum
937	Astragalus gummifer	Incense
938	Astragalus gummifer	Size
939	Astragalus kurdicus	Gum
940	Astragalus leioclados	Gum
941	Astragalus massiliensis	Gum
942	Astragalus microcephalus	Gum
943	Astragalus parnassi cylleneus	Gum
944	Astragalus piletocladus	Gum
945	Astragalus pycnocladus	Gum
946	Astragalus sinicus	Green manure
947	Astragalus sirinicus	Gum
948	Astragalus stenonychioides	Gum
949	Astragalus strobiliferus	Gum
950	Astragalus stromatodes	Gum
951	Astragalus turkmenorum	Gum
952	Atherosperma moschatum	Essential
953	Atherosperma moschatum	Wood
954	Athrotaxis selaginoides	Wood
955	Athyrium filix-femina	Ground cover
956	Atractylis gummifera	Gum
957	Atriplex canescens	Dye
958	Atriplex canescens	Fire retardant
959	Atriplex canescens	Hedge
960	Atriplex canescens	Potash
961	Atriplex halimus	Hedge
962	Atriplex halimus	Soap making
963	Atriplex halimus	Soil reclamation
964	Atriplex hortensis	Biomass
965	Atriplex hortensis	Dye
966	Atriplex lentiformis	Soap
967	Atropa bella-donna	Soil reclamation
968	Aubrietia deltoidea	Ground cover
969	Aucuba japonica	Ground cover
970	Aucuba japonica	Hedge
971	Aurinia saxatilis	Ground cover
972	Avena abyssinica	Fibre
973	Avena abyssinica	Mulch
974	Avena abyssinica	Paper
975	Avena abyssinica	Thatching
976	Avena barbata	Fibre
977	Avena barbata	Mulch
978	Avena barbata	Paper
979	Avena barbata	Thatching
980	Avena brevis	Fibre
981	Avena brevis	Mulch
982	Avena brevis	Paper
983	Avena brevis	Thatching
984	Avena byzantina	Fibre
985	Avena byzantina	Mulch
986	Avena byzantina	Paper
987	Avena byzantina	Thatching
988	Avena fatua	Fibre
989	Avena fatua	Mulch
990	Avena fatua	Paper
991	Avena fatua	Thatching
992	Avena ludoviciana	Fibre
993	Avena ludoviciana	Mulch
994	Avena ludoviciana	Paper
995	Avena ludoviciana	Thatching
996	Avena nuda	Fibre
997	Avena nuda	Mulch
998	Avena nuda	Paper
999	Avena nuda	Thatching
1000	Avena nudibrevis	Fibre
1001	Avena nudibrevis	Mulch
1002	Avena nudibrevis	Paper
1003	Avena nudibrevis	Thatching
1004	Avena orientalis	Fibre
1005	Avena orientalis	Mulch
1006	Avena orientalis	Paper
1007	Avena orientalis	Thatching
1008	Avena sativa	Biomass
1009	Avena sativa	Cosmetic
1010	Avena sativa	Fibre
1011	Avena sativa	Mulch
1012	Avena sativa	Paper
1013	Avena sativa	Repellent
1014	Avena sativa	Thatching
1015	Avena sterilis	Fibre
1016	Avena sterilis	Mulch
1017	Avena sterilis	Paper
1018	Avena sterilis	Thatching
1019	Avena strigosa	Fibre
1020	Avena strigosa	Mulch
1021	Avena strigosa	Paper
1022	Avena strigosa	Thatching
1023	Avena wiestii	Fibre
1024	Avena wiestii	Mulch
1025	Avena wiestii	Paper
1026	Avena wiestii	Thatching
1027	Azorella caespitosa	Resin
1028	Azorella diapensioides	Fuel
1029	Azorella yareta	Resin
1030	Baccharis halimifolia	Fuel
1031	Baccharis halimifolia	Hedge
1032	Baccharis halimifolia	Soil stabilization
1033	Baccharis patagonica	Fuel
1034	Baccharis patagonica	Hedge
1035	Baccharis pilularis	Ground cover
1036	Baccharis pilularis	Soil stabilization
1037	Baccharis viminea	Ground cover
1038	Baccharis viminea	Hair
1039	Baccharis viminea	Soil stabilization
1040	Backhousia myrtifolia	Essential
1041	Backhousia myrtifolia	Wood
1042	Ballota acetabulosa	Ground cover
1043	Ballota acetabulosa	Wick
1044	Ballota pseudodictamnus	Ground cover
1045	Ballota pseudodictamnus	Wick
1046	Balsamorhiza sagittata	Hair
1047	Balsamorhiza sagittata	Insulation
1048	Bambusa multiplex	Hedge
1049	Bambusa multiplex	Paper
1050	Bambusa multiplex	Weaving
1051	Bambusa oldhamii	Wood
1052	Banksia integrifolia	Rootstock
1053	Banksia integrifolia	Tannin
1054	Banksia integrifolia	Wood
1055	Baptisia pendula	Dye
1056	Baptisia tinctoria	Dye
1057	Baptisia tinctoria	Repellent
1058	Basella alba	Dye
1059	Bassia scoparia	Broom
1060	Beckmannia eruciformis	Bedding
1061	Begonia grandis evansiana	Ground cover
1062	Bellis perennis	Repellent
1063	Benincasa hispida	Rootstock
1064	Berberidopsis corallina	Basketry
1065	Berberis aggregata	Dye
1066	Berberis amurensis	Hedge
1067	Berberis angulosa	Dye
1068	Berberis aristata	Dye
1069	Berberis aristata	Fuel
1070	Berberis aristata	Tannin
1071	Berberis asiatica	Dye
1072	Berberis buxifolia	Dye
1073	Berberis buxifolia	Hedge
1074	Berberis canadensis	Dye
1075	Berberis capillaris	Dye
1076	Berberis chengii	Dye
1077	Berberis chitria	Dye
1078	Berberis cooperi	Dye
1079	Berberis darwinii	Dye
1080	Berberis darwinii	Hedge
1081	Berberis empetrifolia	Dye
1082	Berberis fendleri	Dye
1083	Berberis flexuosa	Dye
1084	Berberis gagnepainii	Dye
1085	Berberis gagnepainii	Hedge
1086	Berberis georgii	Dye
1087	Berberis heterophylla	Dye
1088	Berberis jaeschkeana	Dye
1089	Berberis koreana	Dye
1090	Berberis lycium	Dye
1091	Berberis parisepala	Dye
1092	Berberis rariflora	Dye
1093	Berberis rubrostilla	Dye
1094	Berberis ruscifolia	Dye
1095	Berberis sherriffii	Dye
1096	Berberis sibirica	Dye
1097	Berberis sieboldii	Dye
1098	Berberis sikkimensis	Dye
1099	Berberis soulieana	Dye
1100	Berberis thunbergii	Dye
1101	Berberis thunbergii	Ground cover
1102	Berberis thunbergii	Hedge
1103	Berberis verruculosa	Dye
1104	Berberis verruculosa	Ground cover
1105	Berberis vulgaris	Beads
1106	Berberis vulgaris	Dye
1107	Berberis vulgaris	Fuel
1108	Berberis vulgaris	Hedge
1109	Berberis vulgaris	Wood
1110	Berberis wilsoniae	Dye
1111	Berberis wilsoniae	Ground cover
1112	Berberis x carminea	Dye
1113	Berberis x lologensis	Dye
1114	Berberis x stenophylla	Dye
1115	Berberis x stenophylla	Ground cover
1116	Berberis x stenophylla	Hedge
1117	Bergenia ciliata	Ground cover
1118	Bergenia cordifolia	Ground cover
1119	Bergenia cordifolia	Tannin
1120	Bergenia crassifolia	Ground cover
1121	Bergenia crassifolia	Tannin
1122	Bergenia purpurascens	Ground cover
1123	Beta vulgaris altissima	Biomass
1124	Betula alleghaniensis	Containers
1125	Betula alleghaniensis	Fuel
1126	Betula alleghaniensis	Waterproofing
1127	Betula alleghaniensis	Wood
1128	Betula alnoides	Paper
1129	Betula alnoides	Wood
1130	Betula ermanii	Pioneer
1131	Betula glandulosa	Ground cover
1132	Betula glandulosa	Hair
1133	Betula kenaica	Fuel
1134	Betula kenaica	Hair
1135	Betula kenaica	Kindling
1136	Betula lenta	Essential
1137	Betula lenta	Fuel
1138	Betula lenta	Tannin
1139	Betula lenta	Wood
1140	Betula nana	Dye
1141	Betula nana	Ground cover
1142	Betula nana	Hair
1143	Betula nana	Tinder
1144	Betula nigra	Besom
1145	Betula nigra	Soil stabilization
1146	Betula nigra	Wood
1147	Betula occidentalis	Containers
1148	Betula occidentalis	Hair
1149	Betula occidentalis	Waterproofing
1150	Betula papyrifera	Dye
1151	Betula papyrifera	Fuel
1152	Betula papyrifera	Hair
1153	Betula papyrifera	Paper
1154	Betula papyrifera	Pioneer
1155	Betula papyrifera	Waterproofing
1156	Betula papyrifera	Wood
1157	Betula pendula	Adhesive
1158	Betula pendula	Besom
1159	Betula pendula	Charcoal
1160	Betula pendula	Compost
1161	Betula pendula	Dye
1162	Betula pendula	Essential
1163	Betula pendula	Fibre
1164	Betula pendula	Fungicide
1165	Betula pendula	Hair
1166	Betula pendula	Paper
1167	Betula pendula	Pioneer
1168	Betula pendula	Polish
1169	Betula pendula	Repellent
1170	Betula pendula	Tannin
1171	Betula pendula	Thatching
1172	Betula pendula	Waterproofing
1173	Betula pendula	Wood
1174	Betula populifolia	Charcoal
1175	Betula populifolia	Pioneer
1176	Betula populifolia	Wood
1177	Betula pubescens	Adhesive
1178	Betula pubescens	Besom
1179	Betula pubescens	Charcoal
1180	Betula pubescens	Compost
1181	Betula pubescens	Dye
1182	Betula pubescens	Essential
1183	Betula pubescens	Fibre
1184	Betula pubescens	Fungicide
1185	Betula pubescens	Paper
1186	Betula pubescens	Pioneer
1187	Betula pubescens	Polish
1188	Betula pubescens	Repellent
1189	Betula pubescens	Tannin
1190	Betula pubescens	Thatching
1191	Betula pubescens	Waterproofing
1192	Betula pubescens	Wood
1193	Betula schmidtii	Wood
1194	Betula utilis	Paper
1195	Betula utilis	Waterproofing
1196	Betula utilis	Wood
1197	Bidens tripartita	Dye
1198	Bidens tripartita	Repellent
1199	Blackstonia perfoliata	Dye
1200	Blechnum spicant	Ground cover
1201	Bletilla striata	Gum
1202	Bletilla striata	Ink
1203	Bletilla striata	Size
1204	Bobartia indica	Basketry
1205	Boehmeria cylindrica	Fibre
1206	Boehmeria macrophylla	Fibre
1207	Boehmeria malabarica	Fibre
1208	Boehmeria nivea	Fibre
1209	Boehmeria nivea	Paper
1210	Boenninghausenia albiflora	Repellent
1211	Bolax gummifera	Ground cover
1212	Borago officinalis	Dye
1213	Borago officinalis	Repellent
1214	Borinda emeryi	Weaving
1215	Borinda grossa	Basketry
1216	Borinda grossa	Weaving
1217	Boronia pinnata	Essential
1218	Bouteloua gracilis	Basketry
1219	Bouteloua gracilis	Broom
1220	Bouteloua gracilis	Brush
1221	Brachychiton populneus	Fibre
1222	Brachyglottis Dunedin Hybrids	Ground cover
1223	Brachyglottis Dunedin Hybrids	Hedge
1224	Brachyglottis greyi	Hedge
1225	Brachyglottis laxifolia	Hedge
1226	Brachyglottis monroi	Hedge
1227	Brachyglottis repanda	Miscellany
1228	Brachyglottis rotundifolia	Hedge
1229	Brassica elongata	Oil
1230	Brassica juncea	Green manure
1231	Brassica juncea	Repellent
1232	Brassica juncea crispifolia	Green manure
1233	Brassica juncea crispifolia	Repellent
1234	Brassica juncea foliosa	Green manure
1235	Brassica juncea foliosa	Repellent
1236	Brassica juncea multiceps	Green manure
1237	Brassica juncea multiceps	Repellent
1238	Brassica juncea napiformis	Green manure
1239	Brassica juncea napiformis	Repellent
1240	Brassica juncea rugosa	Green manure
1241	Brassica juncea rugosa	Repellent
1242	Brassica juncea tumida	Green manure
1243	Boehmeria spicata	Fibre
1244	Boehmeria tricuspis	Fibre
1245	Brassica juncea tumida	Repellent
1246	Brassica napus	Green manure
1247	Brassica napus	Oil
1248	Brassica napus arvensis	Green manure
1249	Brassica napus napus	Oil
1250	Brassica napus pabularia	Oil
1251	Brassica nigra	Green manure
1252	Brassica nigra	Oil
1253	Brassica nigra	Repellent
1254	Brassica oleracea botrytis	Fungicide
1255	Brassica oleracea botrytis aparagoides	Fungicide
1256	Brassica oleracea capitata	Dye
1257	Brassica oleracea palmifolia	Wood
1258	Brassica rapa	Insecticide
1259	Brassica rapa campestris	Oil
1260	Brassica rapa oleifera	Green manure
1261	Bromus inermis	Soil stabilization
1262	Bromus marginatus	Broom
1263	Bromus tectorum	Bedding
1264	Broussonetia kazinoki	Fibre
1265	Broussonetia papyrifera	Fibre
1266	Broussonetia papyrifera	Leather
1267	Broussonetia papyrifera	Paper
1268	Broussonetia papyrifera	Wood
1269	Buddleia asiatica	Wood
1270	Buddleia davidii	Dye
1271	Buddleia paniculata	Fuel
1272	Buddleia paniculata	Pioneer
1273	Buddleia paniculata	Soil stabilization
1274	Buddleia paniculata	Wood
1275	Bumelia lanuginosa	Gum
1276	Bumelia lanuginosa	Shelterbelt
1277	Bumelia lanuginosa	Wood
1278	Bumelia lycioides	Wood
1279	Bumelia tenax	Wood
1280	Bupleurum chinense	Fuel
1281	Bupleurum falcatum	Fuel
1282	Bupleurum fruticosum	Ground cover
1283	Bupleurum fruticosum	Hedge
1284	Bupleurum octoradiatum	Fuel
1285	Bursaria spinosa	Hedge
1286	Bursaria spinosa	Weather protection
1287	Bursaria spinosa	Wood
1288	Buxus balearica	Hedge
1289	Buxus balearica	Wood
1290	Buxus harlandii	Wood
1291	Buxus microphylla	Hedge
1292	Buxus microphylla	Wood
1293	Buxus sempervirens	Dye
1294	Buxus sempervirens	Hedge
1295	Buxus sempervirens	Wood
1296	Buxus wallichiana	Hedge
1297	Buxus wallichiana	Wood
1298	Caesalpinia decapetala	Hedge
1299	Caesalpinia decapetala	Tannin
1300	Caesalpinia decapetala	Wood
1301	Cakile maritima	Oil
1302	Calamintha grandiflora	Ground cover
1303	Calendula officinalis	Compost
1304	Calendula officinalis	Cosmetic
1305	Calendula officinalis	Dye
1306	Calendula officinalis	Essential
1307	Calendula officinalis	Repellent
1308	Calendula officinalis	Weather forecasting
1309	Calicotome spinosa	Hedge
1310	Calicotome villosa	Hedge
1311	Callicarpa macrophylla	Wood
1312	Callicoma serratifolia	Hedge
1313	Callicoma serratifolia	Wood
1314	Callistemon citrinus	Dye
1315	Callistemon citrinus	Wood
1316	Callitris columellaris	Fuel
1317	Callitris columellaris	Resin
1318	Callitris columellaris	Tannin
1319	Callitris columellaris	Wood
1320	Callitris endlicheri	Essential
1321	Callitris endlicheri	Fuel
1322	Callitris endlicheri	Resin
1323	Callitris endlicheri	Tannin
1324	Callitris endlicheri	Wood
1325	Calluna vulgaris	Basketry
1326	Calluna vulgaris	Besom
1327	Calluna vulgaris	Dye
1328	Calluna vulgaris	Fuel
1329	Calluna vulgaris	Ground cover
1330	Calluna vulgaris	Hedge
1331	Calluna vulgaris	Insulation
1332	Calluna vulgaris	Musical
1333	Calluna vulgaris	Tannin
1334	Calluna vulgaris	Thatching
1335	Calocedrus decurrens	Basketry
1336	Calocedrus decurrens	Broom
1337	Calocedrus decurrens	Containers
1338	Calocedrus decurrens	Wood
1339	Caltha palustris	Dye
1340	Caltha palustris	Ground cover
1341	Calycanthus floridus	Repellent
1342	Calycanthus occidentalis	Basketry
1343	Calycanthus occidentalis	Dye
1344	Calystegia sepium	String
1345	Calystegia soldanella	String
1346	Camelina sativa	Broom
1347	Camelina sativa	Fibre
1348	Camelina sativa	Oil
1349	Camellia japonica	Dye
1350	Camellia japonica	Oil
1351	Camellia oleifera	Dye
1352	Camellia oleifera	Insecticide
1353	Camellia oleifera	Oil
1354	Camellia sasanqua	Dye
1355	Camellia sasanqua	Hedge
1356	Camellia sasanqua	Oil
1357	Camellia sasanqua	Soap
1358	Camellia sinensis	Dye
1359	Camellia sinensis	Essential
1360	Camellia sinensis	Oil
1361	Camellia sinensis	Tannin
1362	Camellia sinensis	Wood
1363	Campanula alliariifolia	Ground cover
1364	Campanula carpatica	Ground cover
1365	Campanula carpatica turbinata	Ground cover
1366	Campanula latiloba	Ground cover
1367	Campanula medium	Dye
1368	Campanula parryi	Miscellany
1369	Campanula portenschlagiana	Ground cover
1370	Campanula poscharskyana	Ground cover
1371	Campsis grandiflora	Ground cover
1372	Campsis radicans	Ground cover
1373	Canna edulis	Size
1374	Canna edulis	Starch
1375	Canna indica	Dye
1376	Canna indica	Fibre
1377	Canna indica	Insecticide
1378	Canna indica	Paper
1379	Cannabis sativa	Fibre
1380	Cannabis sativa	Paper
1381	Cannabis sativa	Repellent
1382	Capparis spinosa	Cosmetic
1383	Capsella bursa-pastoris	Insecticide
1384	Capsella bursa-pastoris	Soil reclamation
1385	Capsicum frutescens	Repellent
1386	Caragana arborescens	Dye
1387	Caragana arborescens	Fibre
1388	Caragana arborescens	Hedge
1389	Caragana arborescens	Oil
1390	Caragana arborescens	Shelterbelt
1391	Caragana arborescens	Soil stabilization
1392	Caragana boisii	Dye
1393	Caragana boisii	Fibre
1394	Caragana boisii	Hedge
1395	Caragana boisii	Oil
1396	Caragana boisii	Shelterbelt
1397	Caragana boisii	Soil stabilization
1398	Caragana brevispina	Hedge
1399	Caragana brevispina	Soil stabilization
1400	Caragana brevispina	Wood
1401	Caragana decorticans	Leather
1402	Caragana decorticans	String
1403	Caragana fruticosa	Dye
1404	Caragana fruticosa	Fibre
1405	Caragana fruticosa	Hedge
1406	Caragana fruticosa	Oil
1407	Caragana fruticosa	Shelterbelt
1408	Caragana fruticosa	Soil stabilization
1409	Caragana gerardiana	Hedge
1410	Caragana jubata	Fibre
1411	Caragana jubata	Hedge
1412	Caragana pygmaea	Fuel
1413	Caragana pygmaea	String
1414	Cardamine raphanifolia	Ground cover
1415	Cardamine trifolia	Ground cover
1416	Carduus cernuus	Oil
1417	Carduus crispus	Oil
1418	Carduus nutans	Oil
1419	Carduus nutans	Paper
1420	Carex acutiformis	Bedding
1421	Carex arenaria	Soil stabilization
1422	Carex brizoides	Packing
1423	Carex buxbaumii	Bedding
1424	Carex dispalata	Bedding
1425	Carex disticha	Bedding
1426	Carex elata	Bedding
1427	Carex elata	Ground cover
1428	Carex hirta	Bedding
1429	Carex paniculata	Bedding
1430	Carex riparia	Bedding
1431	Carex rostrata	Bedding
1432	Carlina acaulis	Weather forecasting
1433	Carlina vulgaris	Weather forecasting
1434	Carpesium abrotanoides	Insecticide
1435	Carpinus betulus	Dye
1436	Carpinus betulus	Fuel
1437	Carpinus betulus	Hedge
1438	Carpinus betulus	Wood
1439	Carpinus caroliniana	Wood
1440	Carpinus cordata	Wood
1441	Carpinus laxiflora	Wood
1442	Carpobrotus acinaciformis	Fire retardant
1443	Carpobrotus acinaciformis	Ground cover
1444	Carpobrotus acinaciformis	Soil stabilization
1445	Carpobrotus aequilaterus	Fire retardant
1446	Carpobrotus aequilaterus	Soil stabilization
1447	Carpobrotus deliciosus	Fire retardant
1448	Carpobrotus deliciosus	Soil stabilization
1449	Carpobrotus edulis	Fire retardant
1450	Carpobrotus edulis	Ground cover
1451	Carpobrotus edulis	Soil stabilization
1452	Carpobrotus edulis	Tannin
1453	Carthamnus lanatus	Oil
1454	Carthamnus tinctorius	Adhesive
1455	Carthamnus tinctorius	Cosmetic
1456	Carthamnus tinctorius	Dye
1457	Carthamnus tinctorius	Oil
1458	Carthamnus tinctorius	Waterproofing
1459	Carum carvi	Essential
1460	Carum carvi	Parasiticide
